Order,Family,Family_English_name,Scientific_name,English_name_AviList,Range,IUCN_Red_List_Category,Species_code_Cornell_Lab
Passeriformes,Spindalidae,Spindalises,Spindalis zena,Western Spindalis,,LC,wesspi
Passeriformes,Spindalidae,Spindalises,Spindalis nigricephala,Jamaican Spindalis,Jamaica,LC,jamspi
Passeriformes,Spindalidae,Spindalises,Spindalis dominicensis,Hispaniolan Spindalis,Hispaniola including Gonâve,LC,hisspi
Passeriformes,Spindalidae,Spindalises,Spindalis portoricensis,Puerto Rican Spindalis,Puerto Rico,LC,purspi
Passeriformes,Teretistridae,Cuban Warblers,Teretistris fernandinae,Yellow-headed Warbler,forest undergrowth of western Cuba including Isla de la Juventud and Cayo Cantiles,LC,yehwar1
Passeriformes,Teretistridae,Cuban Warblers,Teretistris fornsi,Oriente Warbler,,LC,oriwar1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icteria virens,Yellow-breasted Chat,,LC,yebcha
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Xanthocephalus xanthocephalus,Yellow-headed Blackbird,breeds southern Canada to northern Baja California and southern USA; winters to central Mexico,LC,yehbla
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Dolichonyx oryzivorus,Bobolink,breeds grassland and meadows of North America; winters to southern South America,LC,boboli
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Sturnella neglecta,Western Meadowlark,,LC,wesmea
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Sturnella magna,Eastern Meadowlark,,NE,easmea
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Sturnella lilianae,Chihuahuan Meadowlark,,NE,lilmea2
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Leistes militaris,Red-breasted Meadowlark,"southwestern Costa Rica to Trinidad and the Guianas, Amazonian Brazil, and northwestern Bolivia",LC,rebbla1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Leistes superciliaris,White-browed Meadowlark,"far southeastern Peru to Paraguay, Uruguay, northern Argentina, and Brazil",LC,whbbla2
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Leistes bellicosus,Peruvian Meadowlark,,LC,permea1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Leistes defilippii,Pampas Meadowlark,tall-grass pampas mainly of southern Buenos Aires Province (east-central Argentina) and Uruguay; formerly Rio Grande do Sul (southeastern Brazil),VU,pammea1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Leistes loyca,Long-tailed Meadowlark,,LC,lotmea1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Amblycercus holosericeus,Yellow-billed Cacique,,LC,yebcac1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Cassiculus melanicterus,Mexican Cacique,Pacific lowlands of western Mexico (southeastern Sonora) to southeastern Guatemala,LC,yewcac1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Psarocolius angustifrons,Russet-backed Oropendola,,NE,ruboro1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Psarocolius atrovirens,Dusky-green Oropendola,Andes of southeastern Peru and northwestern to central Bolivia (La Paz to western Santa Cruz),LC,dugoro1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Psarocolius viridis,Green Oropendola,"the Guianas and southern Venezuela to northeastern Peru, northwestern Bolivia (eastern Pando), and Amazonian Brazil",LC,greoro1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Psarocolius decumanus,Crested Oropendola,,LC,creoro1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Psarocolius wagleri,Chestnut-headed Oropendola,,LC,chhoro1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Psarocolius montezuma,Montezuma Oropendola,Gulf-Caribbean lowlands of southeastern Mexico to central Panama,LC,monoro1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Psarocolius guatimozinus,Black Oropendola,humid lowlands of eastern Panama and northern Colombia,LC,blaoro1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Psarocolius cassini,Baudo Oropendola,northeastern Colombia (northern Chocó),VU,bauoro2
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Psarocolius bifasciatus,Olive Oropendola,,LC,olioro1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Cacicus solitarius,Solitary Cacique,"southwestern Venezuela (Táchira, Apure) southward through eastern Colombia (Meta), eastern Ecuador, and eastern Peru, Brazil (south of Amazon eastward to Ceará, Pernambuco and western Bahia; perhaps locally north of the Amazon River on Rio Branco, in Roraima) southward to northern and eastern Bolivia (Pando southeastward to Tarija), Chaco of Paraguay, northern and eastern Argentina (southward to Santiago del Estero, Santa Fe, and Buenos Aires) and western Uruguay (locally along Río Uruguay)",LC,sobcac1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Cacicus chrysopterus,Golden-winged Cacique,"southeastern Bolivia (southern Santa Cruz to Tarija) to Paraguay, southern Brazil, Uruguay, and northeastern Argentina",LC,gowcac1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Cacicus sclateri,Ecuadorian Cacique,tropical forest of eastern Ecuador and far northern Peru,LC,ecucac1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Cacicus koepckeae,Selva Cacique,southeastern Peru (known from 3 localities),NT,selcac1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Cacicus uropygialis,Scarlet-rumped Cacique,,NE,scrcac1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Cacicus cela,Yellow-rumped Cacique,,NE,yercac1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Cacicus chrysonotus,Mountain Cacique,,LC,moucac1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Cacicus latirostris,Band-tailed Cacique,tropical southeastern Colombia to northeastern Peru and far western Brazil,LC,batoro1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Cacicus haemorrhous,Red-rumped Cacique,,LC,rercac1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Cacicus oseryi,Casqued Cacique,"tropical eastern Ecuador, eastern Peru, northwestern Bolivia (northern La Paz), and far southwestern Brazil (Amazonas)",LC,casoro2
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus dominicensis,Hispaniolan Oriole,"Hispaniola, including Gonâve, Tortue, and Île-a-Vache",LC,graori1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus melanopsis,Cuban Oriole,Cuba including Isla de la Juventud,LC,graori2
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus northropi,Bahama Oriole,"Andros (Bahamas); formerly also Great and Little Abaco, where extirpated in 1990s",EN,graori3
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus portoricensis,Puerto Rican Oriole,Puerto Rico,LC,graori4
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus laudabilis,St. Lucia Oriole,St. Lucia (Lesser Antilles),EN,stlori1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus oberi,Montserrat Oriole,montane forest of Montserrat (Lesser Antilles),VU,monori1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus bonana,Martinique Oriole,semiarid hills of Martinique (Lesser Antilles),VU,marori1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus wagleri,Black-vented Oriole,,LC,bkvori
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus maculialatus,Bar-winged Oriole,oak-pine scrub of southern Mexico (southeastern Oaxaca) to El Salvador,LC,bawori1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus prosthemelas,Black-cowled Oriole,,LC,bkcori
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus spurius,Orchard Oriole,,NE,orcori
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus cucullatus,Hooded Oriole,,LC,hooori
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus chrysater,Yellow-backed Oriole,,LC,yebori1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus auricapillus,Orange-crowned Oriole,lowlands of eastern Panama to northern Colombia and northern Venezuela,LC,orcori1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus graceannae,White-edged Oriole,arid scrub of western Ecuador and northwestern Peru (southward to La Libertad),LC,wheori1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus mesomelas,Yellow-tailed Oriole,,LC,yetori1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus cayanensis,Epaulet Oriole,,NE,epaori1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus pyrrhopterus,Variable Oriole,,LC,epaori4
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus icterus,Venezuelan Troupial,,LC,ventro1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus jamacaii,Campo Troupial,lowlands of eastern Brazil,LC,camtro1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus croconotus,Orange-backed Troupial,,LC,orbtro3
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus pustulatus,Streak-backed Oriole,,LC,stbori
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus bullockiorum,Bullock's Oriole,breeds southwestern Canada southward through western USA to northern Mexico; winters northern Mexico southward to Guatemala,LC,bulori
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus auratus,Orange Oriole,southeastern Mexico (arid Yucatan Peninsula),LC,oraori1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus leucopteryx,Jamaican Oriole,,LC,jamori1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus nigrogularis,Yellow Oriole,,LC,yelori1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus pectoralis,Spot-breasted Oriole,,LC,spbori
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus gularis,Altamira Oriole,,LC,altori
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus graduacauda,Audubon's Oriole,,LC,audori
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus galbula,Baltimore Oriole,breeds eastern North America (southern Canada to southern USA); winters to northern South America,LC,balori
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus abeillei,Black-backed Oriole,riparian woodland of central plateau and eastern Mexico,LC,blbori1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Icterus parisorum,Scott's Oriole,arid southwestern USA to southern Mexico,LC,scoori
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Nesopsar nigerrimus,Jamaican Blackbird,humid forest of Jamaica,EN,jambla1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Agelaius phoeniceus,Red-winged Blackbird,,LC,rewbla
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Agelaius assimilis,Red-shouldered Blackbird,"marshes of western and central Cuba, including Isla de la Juventud",LC,resbla1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Agelaius tricolor,Tricolored Blackbird,marshes and farmlands of southwestern Oregon to northwestern Baja California,EN,tribla
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Agelaius humeralis,Tawny-shouldered Blackbird,,LC,tasbla
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Agelaius xanthomus,Yellow-shouldered Blackbird,,EN,yesbla1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Molothrus rufoaxillaris,Screaming Cowbird,"eastern Bolivia to Paraguay, southern Brazil, Uruguay, and northern Argentina",LC,scrcow1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Molothrus bonariensis,Shiny Cowbird,,LC,shicow
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Molothrus aeneus,Bronzed Cowbird,,LC,brocow1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Molothrus armenti,Bronze-brown Cowbird,Caribbean coast of northern Colombia,NT,brocow2
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Molothrus ater,Brown-headed Cowbird,,LC,bnhcow
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Molothrus oryzivorus,Giant Cowbird,,LC,giacow
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Dives dives,Melodious Blackbird,Gulf slope of eastern Mexico to Nicaragua and (rarely) northwestern Costa Rica,LC,melbla1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Dives warczewiczi,Scrub Blackbird,,LC,scrbla1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Ptiloxena atroviolacea,Cuban Blackbird,Cuba including Isla de la Juventud,LC,cubbla
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Euphagus cyanocephalus,Brewer's Blackbird,western Canada and western USA; winters to southern Mexico,LC,brebla
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Euphagus carolinus,Rusty Blackbird,,VU,rusbla
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Quiscalus quiscula,Common Grackle,,NT,comgra
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Quiscalus major,Boat-tailed Grackle,,LC,botgra
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Quiscalus mexicanus,Great-tailed Grackle,,LC,grtgra
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Quiscalus palustris,Slender-billed Grackle,"formerly Mexico; extinct, last reported 1910",EX,slbgra1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Quiscalus nicaraguensis,Nicaraguan Grackle,"Lake Nicaragua, Lake Managua, and northern Costa Rica",LC,nicgra1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Quiscalus niger,Greater Antillean Grackle,,LC,gragra1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Quiscalus lugubris,Carib Grackle,,LC,cargra1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Macroagelaius subalaris,Colombian Mountain Grackle,locally in eastern Andes of northeastern Colombia,EN,mougra1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Macroagelaius imthurni,Golden-tufted Mountain Grackle,tepuis of southern Venezuela to western Guyana and northern Brazil (Roraima),LC,gotgra1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Lampropsar tanagrinus,Velvet-fronted Grackle,,LC,vefgra1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Gymnomystax mexicanus,Oriole Blackbird,"eastern Colombia to Venezuela, the Guianas, Amazonian Brazil, and northeastern Peru",LC,oribla1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Hypopyrrhus pyrohypogaster,Red-bellied Grackle,Andes of Colombia,VU,rebgra1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Amblyramphus holosericeus,Scarlet-headed Blackbird,"marshes of northern Bolivia (Beni and Santa Cruz), Paraguay, southern Brazil, and northern Argentina",LC,schbla1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Curaeus curaeus,Austral Blackbird,,LC,ausbla1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Anumara forbesi,Forbes's Blackbird,"northeastern and eastern Brazil, where very localized in Pernambuco and Alagoas, and northern Minas Gerais",VU,forbla1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Gnorimopsar chopi,Chopi Blackbird,,LC,chobla1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Agelasticus xanthophthalmus,Pale-eyed Blackbird,locally in marshes of eastern Ecuador and eastern Peru,LC,paebla2
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Agelasticus cyanopus,Unicolored Blackbird,,LC,unibla2
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Agelasticus thilius,Yellow-winged Blackbird,,LC,yewbla2
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Oreopsar bolivianus,Bolivian Blackbird,"Andes of southwestern Bolivia (Cochabamba, Chuquisaca, Potosí, and far western Santa Cruz)",LC,bolbla1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Agelaioides fringillarius,Pale Baywing,"Campos of northeastern Brazil (Piauí to Pernambuco, Bahia, and Minas Gerais)",LC,bawcow3
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Agelaioides badius,Greyish Baywing,,LC,bawcow4
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Chrysomus ruficapillus,Chestnut-capped Blackbird,,LC,chcbla2
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Chrysomus icterocephalus,Yellow-hooded Blackbird,,LC,yehbla2
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Xanthopsar flavus,Saffron-cowled Blackbird,"Paraguay to southeastern Brazil, Uruguay, and northeastern Argentina",EN,sacbla2
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Pseudoleistes virescens,Brown-and-yellow Marshbird,"wet pastures of far southern Brazil, Uruguay, and northern Argentina",LC,baymar1
Passeriformes,Icteridae,"New World Blackbirds, Troupials, and Allies",Pseudoleistes guirahuro,Yellow-rumped Marshbird,"eastern Paraguay to southern Brazil, Uruguay, and northern Argentina",LC,yermar1
Passeriformes,Parulidae,New World Warblers,Seiurus aurocapilla,Ovenbird,,LC,ovenbi1
Passeriformes,Parulidae,New World Warblers,Parkesia noveboracensis,Northern Waterthrush,breeds northern North America; winters to West Indies and northern South America,LC,norwat
Passeriformes,Parulidae,New World Warblers,Parkesia motacilla,Louisiana Waterthrush,breeds eastern USA; winters southern Florida to northwestern South America and West Indies,LC,louwat
Passeriformes,Parulidae,New World Warblers,Helmitheros vermivorum,Worm-eating Warbler,breeds eastern USA; winters southeastern Mexico to Panama and Greater Antilles,LC,woewar1
Passeriformes,Parulidae,New World Warblers,Mniotilta varia,Black-and-white Warbler,breeds Canada to Gulf states; winters Mexico to Peru and West Indies,LC,bawwar
Passeriformes,Parulidae,New World Warblers,Protonotaria citrea,Prothonotary Warbler,breeds eastern USA; winters southeastern Mexico to western Ecuador and Lesser Antilles,LC,prowar
Passeriformes,Parulidae,New World Warblers,Limnothlypis swainsonii,Swainson's Warbler,breeds southeastern USA; winters southeastern Mexico and Belize to Guatemala and West Indies,LC,swawar
Passeriformes,Parulidae,New World Warblers,Vermivora bachmanii,Bachman's Warbler,formerly bred southeastern USA; wintered to Cuba and Bahamas (probably extinct),CR (PE),bacwar
Passeriformes,Parulidae,New World Warblers,Vermivora chrysoptera,Golden-winged Warbler,breeds eastern North America; winters Guatemala to northwestern South America and Greater Antilles,NT,gowwar
Passeriformes,Parulidae,New World Warblers,Vermivora cyanoptera,Blue-winged Warbler,breeds eastern USA; winters southeastern Mexico to Panama,LC,buwwar
Passeriformes,Parulidae,New World Warblers,Oreothlypis gutturalis,Flame-throated Warbler,humid montane forest of Costa Rica and western Panama,LC,fltwar1
Passeriformes,Parulidae,New World Warblers,Oreothlypis superciliosa,Crescent-chested Warbler,,LC,crcwar
Passeriformes,Parulidae,New World Warblers,Leiothlypis peregrina,Tennessee Warbler,breeds southeastern Alaska and southern Yukon to northern USA; winters southern Mexico to northwestern South America,LC,tenwar
Passeriformes,Parulidae,New World Warblers,Leiothlypis celata,Orange-crowned Warbler,,LC,orcwar
Passeriformes,Parulidae,New World Warblers,Leiothlypis crissalis,Colima Warbler,"breeds Chisos Mountains of southwestern Texas patchily through Sierra Madre Oriental in central Coahuila to southwestern Tamaulipas, northeastern Zacatecas, and northern San Luis Potosí; winters southeastern Sinaloa southward to central Guerrero and eastward to Morelos",LC,colwar
Passeriformes,Parulidae,New World Warblers,Leiothlypis luciae,Lucy's Warbler,breeds arid southwestern USA to northeastern Baja California and northeastern Sonora; winters to southwestern Mexico,LC,lucwar
Passeriformes,Parulidae,New World Warblers,Leiothlypis ruficapilla,Nashville Warbler,,LC,naswar
Passeriformes,Parulidae,New World Warblers,Leiothlypis virginiae,Virginia's Warbler,breeds mountains of southwestern USA; winters to southwestern Mexico,LC,virwar
Passeriformes,Parulidae,New World Warblers,Oporornis agilis,Connecticut Warbler,"breeds locally from northeastern British Columbia and southwestern Northwest Territories, eastward to west-central Quebec and south to the northern Great Lakes region of the United States; wintering range poorly known but evidently mainly southern edge of Amazon Basin",LC,conwar
Passeriformes,Parulidae,New World Warblers,Leucopeza semperi,Semper's Warbler,montane forest of St. Lucia (Lesser Antilles); likely extinct,CR,semwar1
Passeriformes,Parulidae,New World Warblers,Geothlypis philadelphia,Mourning Warbler,breeds southeastern Canada and northeastern USA; winters Nicaragua to northwestern South America,LC,mouwar
Passeriformes,Parulidae,New World Warblers,Geothlypis tolmiei,MacGillivray's Warbler,,LC,macwar
Passeriformes,Parulidae,New World Warblers,Geothlypis poliocephala,Grey-crowned Yellowthroat,,LC,gycyel
Passeriformes,Parulidae,New World Warblers,Geothlypis velata,Southern Yellowthroat,"southeastern Peru to Bolivia (except southwestern), Brazil, Paraguay, Uruguay, and northeastern Argentina",NE,masyel5
Passeriformes,Parulidae,New World Warblers,Geothlypis aequinoctialis,Masked Yellowthroat,"northeastern Colombia to Venezuela, Trinidad, the Guianas, and northern Brazil",NE,masyel2
Passeriformes,Parulidae,New World Warblers,Geothlypis auricularis,Black-lored Yellowthroat,,LC,masyel4
Passeriformes,Parulidae,New World Warblers,Geothlypis formosa,Kentucky Warbler,breeds eastern USA; winters Mexico to northwestern South America,LC,kenwar
Passeriformes,Parulidae,New World Warblers,Geothlypis speciosa,Black-polled Yellowthroat,,VU,blpyel1
Passeriformes,Parulidae,New World Warblers,Geothlypis nelsoni,Hooded Yellowthroat,,LC,hooyel1
Passeriformes,Parulidae,New World Warblers,Geothlypis semiflava,Olive-crowned Yellowthroat,,NE,olcyel1
Passeriformes,Parulidae,New World Warblers,Geothlypis rostrata,Bahama Yellowthroat,,LC,bahyel1
Passeriformes,Parulidae,New World Warblers,Geothlypis trichas,Common Yellowthroat,,LC,comyel
Passeriformes,Parulidae,New World Warblers,Geothlypis flavovelata,Altamira Yellowthroat,"coastal northeastern Mexico (southern Tamaulipas, eastern San Luis Potosí, and northern Veracruz)",NT,altyel1
Passeriformes,Parulidae,New World Warblers,Geothlypis beldingi,Belding's Yellowthroat,,VU,belyel1
Passeriformes,Parulidae,New World Warblers,Catharopeza bishopi,Whistling Warbler,montane forest of St. Vincent (Lesser Antilles),EN,whiwar1
Passeriformes,Parulidae,New World Warblers,Setophaga plumbea,Plumbeous Warbler,Guadeloupe including Terre-de-Haut and Marie-Galante (just to south of Guadeloupe) and Dominica (central Lesser Antilles),LC,pluwar1
Passeriformes,Parulidae,New World Warblers,Setophaga pharetra,Arrowhead Warbler,montane forest and wooded hills of Jamaica,LC,arrwar1
Passeriformes,Parulidae,New World Warblers,Setophaga angelae,Elfin Woods Warbler,montane elfin forest of west-central and northeastern Puerto Rico,EN,elwwar1
Passeriformes,Parulidae,New World Warblers,Setophaga kirtlandii,Kirtland's Warbler,breeds in young jack-pine mainly in northern Lower Peninsula of Michigan; winters in low scrub mainly in outer Bahamas,NT,kirwar
Passeriformes,Parulidae,New World Warblers,Setophaga ruticilla,American Redstart,breeds Alaska to southern USA; winters southern USA to northern South America and West Indies,LC,amered
Passeriformes,Parulidae,New World Warblers,Setophaga citrina,Hooded Warbler,breeds eastern USA; winters Mexico to Panama,LC,hoowar
Passeriformes,Parulidae,New World Warblers,Setophaga caerulescens,Black-throated Blue Warbler,,LC,btbwar
Passeriformes,Parulidae,New World Warblers,Setophaga cerulea,Cerulean Warbler,breeds eastern North America; winters mountains of Colombia to Venezuela and southward in Andes to western Bolivia,NT,cerwar
Passeriformes,Parulidae,New World Warblers,Setophaga americana,Northern Parula,breeds eastern North America (southern Canada to southern USA); winters to Nicaragua and West Indies,LC,norpar
Passeriformes,Parulidae,New World Warblers,Setophaga pitiayumi,Tropical Parula,,NE,tropar
Passeriformes,Parulidae,New World Warblers,Setophaga magnolia,Magnolia Warbler,breeds eastern North America; winters to Panama and West Indies,LC,magwar
Passeriformes,Parulidae,New World Warblers,Setophaga fusca,Blackburnian Warbler,breeds eastern North America; winters Costa Rica to Bolivia,LC,bkbwar
Passeriformes,Parulidae,New World Warblers,Setophaga striata,Blackpoll Warbler,breeds Alaska and Canada; winters Colombia to Peru and western Amazonian Brazil,NT,bkpwar
Passeriformes,Parulidae,New World Warblers,Setophaga castanea,Bay-breasted Warbler,breeds Canada and northeastern USA; winters Panama and northwestern South America,LC,babwar
Passeriformes,Parulidae,New World Warblers,Setophaga pensylvanica,Chestnut-sided Warbler,breeds eastern North America; winters Guatemala to Panama,LC,chswar
Passeriformes,Parulidae,New World Warblers,Setophaga aestiva,American Yellow Warbler,,NE,yelwar1
Passeriformes,Parulidae,New World Warblers,Setophaga petechia,Mangrove Warbler,,NE,yelwar11
Passeriformes,Parulidae,New World Warblers,Setophaga tigrina,Cape May Warbler,breeds Canada and northeastern USA; winters mainly West Indies,LC,camwar
Passeriformes,Parulidae,New World Warblers,Setophaga palmarum,Palm Warbler,,LC,palwar
Passeriformes,Parulidae,New World Warblers,Setophaga coronata,Yellow-rumped Warbler,,NE,yerwar
Passeriformes,Parulidae,New World Warblers,Setophaga flavescens,Bahama Warbler,"Grand Bahama, Little Abaco, and Great Abaco",EN,yetwar3
Passeriformes,Parulidae,New World Warblers,Setophaga dominica,Yellow-throated Warbler,,LC,yetwar
Passeriformes,Parulidae,New World Warblers,Setophaga pityophila,Olive-capped Warbler,"pine barrens of eastern Cuba, Grand Bahama, and Abaco",LC,olcwar1
Passeriformes,Parulidae,New World Warblers,Setophaga pinus,Pine Warbler,,LC,pinwar
Passeriformes,Parulidae,New World Warblers,Setophaga discolor,Prairie Warbler,,LC,prawar
Passeriformes,Parulidae,New World Warblers,Setophaga vitellina,Vitelline Warbler,,NT,vitwar1
Passeriformes,Parulidae,New World Warblers,Setophaga adelaidae,Adelaide's Warbler,Puerto Rico including Isla de Vieques (just east of Puerto Rico),LC,adewar1
Passeriformes,Parulidae,New World Warblers,Setophaga delicata,St. Lucia Warbler,St. Lucia (Lesser Antilles),LC,stlwar
Passeriformes,Parulidae,New World Warblers,Setophaga subita,Barbuda Warbler,Barbuda (Lesser Antilles),VU,barwar
Passeriformes,Parulidae,New World Warblers,Setophaga nigrescens,Black-throated Grey Warbler,,LC,btywar
Passeriformes,Parulidae,New World Warblers,Setophaga graciae,Grace's Warbler,,LC,grawar
Passeriformes,Parulidae,New World Warblers,Setophaga virens,Black-throated Green Warbler,breeds central Canada to southeastern Canada and north-central to northeastern USA; winters mainly northern Mexico to Costa Rica and West Indies,LC,btnwar
Passeriformes,Parulidae,New World Warblers,Setophaga chrysoparia,Golden-cheeked Warbler,breeds central Texas (Edwards Plateau); winters to Nicaragua,EN,gchwar
Passeriformes,Parulidae,New World Warblers,Setophaga occidentalis,Hermit Warbler,breeds mountains of western USA; winters to Nicaragua,LC,herwar
Passeriformes,Parulidae,New World Warblers,Setophaga townsendi,Townsend's Warbler,breeds coniferous forest of western North America; winters to Costa Rica,LC,towwar
